      mass_in  chg_in     en_in    azi_in    pol_in  guess_en         x         y         z          px          py          pz          time        en        de       azi       pol    true_x    true_y    true_z     true_px     true_py     true_pz     true_time   true_en   true_de  true_azi  true_pol  start_en    pdev_en   dev_azi   dev_pol    en_err
6800        4       2  2.052023  2.954201  3.046798         2 -0.002629  0.024708  0.352470   15.488859    4.317689 -168.760388  3.802695e-08  0.956678 -0.039162  0.271859  3.046600 -0.016716  0.024879  0.348657    9.187020    6.475908 -173.080041  3.816892e-08  1.001408  0.002181  0.614005  3.076742  2.052023  -4.466766 -0.342146 -0.030142  0.052023
6801        4       2  2.080235  2.479061  3.035234         2  0.020599  0.046246  0.326964   23.851057    4.431488 -162.518034  3.987866e-08  0.898850 -0.030979  0.183704  2.993416  0.002677  0.051234  0.328313   17.484059    9.885538 -172.278600  3.927627e-08  1.001418  0.002181  0.514592  3.025531  2.080235 -10.242331 -0.330888 -0.032115  0.080235
6802        4       2  2.023096  5.396447  1.678156         2  0.101860 -0.196604  0.977170   63.015313 -213.837164  -17.594846  1.272556e-08  1.664047 -0.004515 -1.284220  1.649559  0.134800 -0.239944  0.973473   72.495926 -208.407688  -18.962021  1.487575e-08  1.632201  0.001529 -1.236033  1.656520  2.023096   1.951133 -0.048187 -0.006961  0.023096
6803        4       2  1.980485  2.657909  1.914465         2 -0.169567  0.144281  0.910805 -123.928064  162.970652  -82.016398  1.429619e-08  1.618746 -0.004227  2.220940  1.951813 -0.215031  0.172717  0.894813 -128.060287  154.409005  -79.977628  1.616534e-08  1.552037  0.001587  2.263184  1.950169  1.980485   4.298128 -0.042243  0.001644 -0.019515
6804        4       2  1.910026  2.899081  2.908325         2 -0.063807  0.070256  0.465806    1.489932   31.586227 -183.502580  3.131837e-08  1.154109 -0.019200  1.523661  2.970948 -0.077766  0.064773  0.464898   -6.444679   28.219347 -170.953817  3.267501e-08  1.000744  0.002182  1.795324  2.973863  1.910026  15.325118 -0.271663 -0.002916 -0.089974
6805        4       2  2.001247  6.102986  2.116369         2  0.233693 -0.106018  0.849468  148.253667 -117.094719 -100.403401  1.737423e-08  1.523214 -0.004358 -0.668507  2.059297  0.255873 -0.101948  0.840610  157.869552 -103.921288 -102.802551  1.739462e-08  1.540492  0.001596 -0.582169  2.068958  2.001247  -1.121620 -0.086338 -0.009662  0.001247
6806        4       2  2.095527  6.127924  2.111189         2  0.232263 -0.094860  0.852335  154.014312 -109.737825 -101.939760  1.700386e-08  1.535961 -0.004265 -0.619077  2.065193  0.258842 -0.094134  0.842397  167.885304 -101.901341 -105.746203  1.685105e-08  1.655562  0.001513 -0.545529  2.064727  2.095527  -7.224219 -0.073549  0.000466  0.095527
6807        4       2  2.061091  5.570288  2.971049         2  0.072731 -0.114759  0.354395   11.227268  -38.506752 -161.399411  3.911973e-08  0.920743 -0.021499 -1.287095  2.898012  0.076873 -0.108309  0.354252   14.864641  -37.592613 -168.677332  3.852105e-08  1.001514  0.002181 -1.194250  2.906372  2.061091  -8.064903 -0.092845 -0.008359  0.061091
6808        4       2  1.892179  2.827172  1.666582         2 -0.174092  0.097547  0.972763 -171.906250  144.824078  -32.719991  1.093479e-08  1.716893 -0.003596  2.441492  1.715346 -0.242134  0.131231  0.967841 -161.431241  132.149512  -28.269921  1.555268e-08  1.475049  0.001648  2.455606  1.705483  1.892179  16.395649 -0.014113  0.009863 -0.107821
6809        4       2  1.871897  5.692607  2.324216         2  0.160084 -0.186845  0.773447   69.516607 -143.594404 -137.008661  1.962111e-08  1.471742 -0.005196 -1.119935  2.280372  0.187460 -0.201288  0.751169   72.964429 -129.964770 -128.259609  2.146620e-08  1.286896  0.001821 -1.059230  2.281377  1.871897  14.363714 -0.060705 -0.001004 -0.128103
6810        4       2  2.121925  2.101469  3.131856         2  0.047352 -0.012095  0.286595   20.069373  -11.567093 -154.859245  4.246067e-08  0.816238 -0.041196 -0.522852  2.993112  0.036401 -0.005281  0.293792   18.283889   -7.737239 -172.292505  4.092513e-08  1.001270  0.002181 -0.400322  3.026867  2.121925 -18.479725 -0.122531 -0.033755  0.121925
6811        4       2  2.068445  2.811036  1.940679         2 -0.188662  0.112648  0.905242 -148.921725  138.270733  -88.595447  1.380838e-08  1.635414 -0.004585  2.393264  1.981920 -0.239207  0.136939  0.886005 -154.021539  134.421493  -88.642780  1.591195e-08  1.652161  0.001515  2.424041  1.979936  2.068445  -1.013605 -0.030777  0.001984  0.068445
6812        4       2  1.937461  4.799892  3.103474         2  0.023505 -0.029885  0.449106   13.879915  -14.464562 -183.771253  3.175808e-08  1.137498 -0.044444 -0.806022  3.032936  0.019007 -0.026744  0.435388   10.935874  -11.460057 -172.715348  3.371259e-08  1.001358  0.002181 -0.808799  3.050133  1.937461  13.595570  0.002777 -0.017197 -0.062539
6813        4       2  2.014819  2.193221  3.014882         2  0.029831  0.061443  0.379256   28.850106    9.044484 -171.735641  3.613683e-08  1.012195 -0.024103  0.303795  2.967325  0.013565  0.066255  0.381098   21.586666   13.777216 -171.606234  3.669044e-08  1.002122  0.002180  0.568055  2.993457  2.014819   1.005176 -0.264260 -0.026132  0.014819
6814        4       2  1.992508  2.941337  2.352627         2 -0.196909  0.105346  0.752245  -97.348222   99.263114 -158.951883  1.947666e-08  1.484121 -0.006816  2.346455  2.422945 -0.245362  0.124533  0.706610  -98.357478   94.750670 -151.894987  2.253049e-08  1.388627  0.001722  2.374870  2.409264  1.992508   6.876876 -0.028415  0.013681 -0.007492
6815        4       2  1.993828  0.592463  2.313820         2  0.246113  0.076402  0.770734  162.159801    1.669110 -130.596349  2.003969e-08  1.442835 -0.004385  0.010293  2.248769  0.259076  0.092902  0.757793  160.763634   14.953602 -132.444060  2.033654e-08  1.451348  0.001667  0.092749  2.257795  1.993828  -0.586551 -0.082457 -0.009026 -0.006172
6816        4       2  1.905365  3.763485  2.079761         2 -0.164930 -0.076376  0.890009 -186.109219  -48.405078 -116.176531  1.221969e-08  1.679668 -0.005544 -2.887141  2.114254 -0.251530 -0.112330  0.836956 -171.708825  -35.801592 -108.998982  1.806396e-08  1.419305  0.001695 -2.936036  2.126821  1.905365  18.344386  0.048895 -0.012568 -0.094635
6817        4       2  2.011563  5.463358  2.493980         2  0.098076 -0.204942  0.700105   20.483492 -125.195416 -157.196261  2.336211e-08  1.358036 -0.007003 -1.408621  2.462588  0.131450 -0.241887  0.646710   29.412566 -122.889686 -155.419116  2.516141e-08  1.335352  0.001772 -1.335874  2.458957  2.011563   1.698721 -0.072747  0.003631  0.011563
6818        4       2  1.869474  3.072891  2.760112         2 -0.130360  0.075661  0.540037  -25.737260   49.025413 -180.142439  2.954436e-08  1.182188 -0.013643  2.054226  2.843387 -0.151481  0.071791  0.514246  -31.241939   41.505284 -165.505002  3.108798e-08  1.001662  0.002180  2.216037  2.837447  1.869474  18.022634 -0.161811  0.005940 -0.130526
6819        4       2  1.969677  5.945755  2.173066         2  0.210975 -0.143042  0.829573  120.344002 -135.581022 -110.844393  1.820063e-08  1.502604 -0.004054 -0.844865  2.119579  0.236117 -0.142492  0.818471  130.737308 -122.590279 -111.455323  1.827914e-08  1.482371  0.001642 -0.753249  2.127151  1.969677   1.364922 -0.091616 -0.007572 -0.030323
6820        4       2  1.958886  4.842088  2.425210         2 -0.020775 -0.204260  0.756114  -43.849527 -130.977385 -161.158359  1.871577e-08  1.499229 -0.007853 -1.893855  2.433013 -0.029447 -0.273752  0.680198  -45.572694 -120.935487 -150.583212  2.398596e-08  1.310590  0.001796 -1.931175  2.432332  1.958886  14.393428  0.037320  0.000682 -0.041114
6821        4       2  1.997117  4.607952  2.038091         2 -0.050801 -0.178879  0.900132  -84.782619 -180.143393 -105.362116  1.193252e-08  1.688453 -0.005090 -2.010681  2.057529 -0.078456 -0.263771  0.858543  -88.576170 -169.611325  -99.788032  1.689303e-08  1.549822  0.001589 -2.052070  2.051498  1.997117   8.944921  0.041389  0.006032 -0.002883
6822        4       2  2.139994  5.993387  2.150549         2  0.221257 -0.132142  0.836398  130.396303 -130.460852 -106.803033  1.788151e-08  1.511873 -0.004454 -0.785646  2.095649  0.244034 -0.128202  0.827159  150.927211 -122.211317 -115.195087  1.708086e-08  1.696552  0.001486 -0.680650  2.106178  2.139994 -10.885559 -0.104996 -0.010530  0.139994
6823        4       2  1.809953  5.224587  1.926420         2  0.068486 -0.203730  0.918090   31.859631 -207.621055  -75.911332  1.295036e-08  1.659966 -0.004975 -1.418533  1.917586  0.087473 -0.261393  0.899950   23.857195 -188.209952  -66.987982  1.698124e-08  1.347241  0.001761 -1.444710  1.910227  1.809953  23.212273  0.026177  0.007359 -0.190047
6824        4       2  1.948869  4.382879  1.678331         2 -0.081171 -0.145561  0.976415 -140.649552 -179.882647  -32.558905  8.888148e-09  1.770209 -0.004204 -2.234400  1.712430 -0.133416 -0.241051  0.967538 -135.493758 -165.057648  -27.577885  1.527369e-08  1.542897  0.001594 -2.258144  1.699227  1.948869  14.732790  0.023744  0.013203 -0.051131
6825        4       2  2.003948  3.591815  2.695935         2 -0.192657  0.001416  0.489871  -47.481856   29.772897 -165.093617  3.558039e-08  1.011849 -0.020749  2.581530  2.814330 -0.230693 -0.018488  0.432659  -53.730733   23.125333 -163.287576  3.628852e-08  1.001461  0.002181  2.735163  2.797597  2.003948   1.037344 -0.153633  0.016733  0.003948
6826        4       2  1.910867  3.345805  2.541220         2 -0.213468  0.025573  0.642564  -88.667188   44.795557 -174.454966  2.477128e-08  1.341371 -0.011183  2.673786  2.623952 -0.272137  0.040937  0.547236  -71.972279   47.158722 -153.019311  3.187327e-08  1.025889  0.002144  2.561546  2.629338  1.910867  30.751987  0.112239 -0.005386 -0.089133
6827        4       2  1.928240  2.542084  2.810230         2 -0.056678  0.139980  0.478626   15.043931   51.588666 -175.071840  3.215298e-08  1.116345 -0.013488  1.287052  2.843777 -0.075998  0.140653  0.467106    4.357891   49.604137 -166.169813  3.334511e-08  1.001706  0.002180  1.483168  2.850444  1.928240  11.444394 -0.196116 -0.006667 -0.071760
6828        4       2  1.964710  0.783523  2.973581         2  0.124058  0.017923  0.420924   48.523455  -15.741218 -172.396282  3.394716e-08  1.075923 -0.015859 -0.313693  2.853897  0.114199  0.029306  0.427501   44.339686   -7.891570 -167.561066  3.474120e-08  1.002139  0.002180 -0.176135  2.879022  1.964710   7.362645 -0.137558 -0.025124 -0.035290
6829        4       2  1.882913  6.050703  1.671142         2  0.226377 -0.111087  0.979485  172.948564 -137.462818  -10.179319  1.408997e-08  1.627608 -0.003891 -0.671574  1.616840  0.252261 -0.110574  0.978005  172.923460 -118.252972  -12.272987  1.554017e-08  1.465545  0.001656 -0.599802  1.629314  1.882913  11.058258 -0.071772 -0.012474 -0.117087
6830        4       2  2.135139  3.515950  1.973687         2 -0.184701 -0.040096  0.910819 -203.397420  -10.564494  -97.459541  1.158198e-08  1.696417 -0.005785 -3.089699  2.017107 -0.270229 -0.052649  0.874846 -205.272160   -0.544071  -98.472094  1.583147e-08  1.724783  0.001467 -3.138942  2.018083  2.135139  -1.644602  0.049243 -0.000976  0.135139
6831        4       2  1.866394  0.256343  2.626330         2  0.241953 -0.042745  0.590385   90.584991  -58.134087 -155.820686  2.890279e-08  1.193767 -0.008381 -0.570563  2.537095  0.264688 -0.027698  0.564403   88.048437  -44.147075 -142.738370  3.098651e-08  1.001165  0.002181 -0.464763  2.537578  1.866394  19.237723 -0.105800 -0.000483 -0.133606
6832        4       2  1.979295  0.773666  3.064841         2  0.077431  0.000528  0.402187   32.616727  -13.499664 -174.630601  3.453527e-08  1.056599 -0.024420 -0.392421  2.942139  0.068742  0.008759  0.407959   29.025061   -7.862116 -170.879119  3.530826e-08  1.002104  0.002180 -0.264526  2.967398  1.979295   5.438083 -0.127895 -0.025259 -0.020705
6833        4       2  1.774199  0.519566  2.259562         2  0.249631  0.060157  0.796101  171.088137   -5.668088 -123.023426  1.907946e-08  1.478884 -0.004091 -0.033118  2.193943  0.265655  0.073052  0.783516  153.115901    1.520949 -111.542819  2.095380e-08  1.194542  0.001922  0.009933  2.200362  1.774199  23.803441 -0.043051 -0.006419 -0.225801
6834        4       2  2.038794  0.983705  2.438297         2  0.209951  0.155344  0.699765  134.210495   39.952647 -145.081430  2.329446e-08  1.353152 -0.005416  0.289333  2.373907  0.212880  0.174757  0.685511  131.256033   53.510329 -150.435182  2.315084e-08  1.421826  0.001693  0.387109  2.385930  2.038794  -4.829958 -0.097776 -0.012023  0.038794
6835        4       2  2.023506  2.947601  2.311543         2 -0.192091  0.096902  0.782098 -109.090050  100.633603 -154.387874  1.776823e-08  1.526280 -0.006248  2.396495  2.375909 -0.248378  0.119387  0.730496 -109.681862   97.204087 -149.380927  2.127386e-08  1.457447  0.001662  2.416434  2.365739  2.023506   4.722832 -0.019939  0.010170  0.023506
6836        4       2  1.985281  0.479605  2.818686         2  0.205005 -0.006664  0.457838   65.176046  -34.730116 -157.852201  3.478385e-08  1.011003 -0.010815 -0.489594  2.703991  0.211123  0.007401  0.439421   66.324098  -26.353675 -158.048897  3.557507e-08  1.001070  0.002181 -0.378217  2.717445  1.985281   0.992253 -0.111376 -0.013454 -0.014719
6837        4       2  1.948620  4.422760  2.668453         2 -0.116428 -0.167228  0.563204  -62.696156  -44.969421 -172.006961  2.986694e-08  1.182928 -0.012924 -2.519377  2.719934 -0.135862 -0.205070  0.483849  -56.650445  -41.895866 -158.547676  3.412150e-08  1.002036  0.002180 -2.504813  2.723401  1.948620  18.052432 -0.014564 -0.003467 -0.051380
6838        4       2  1.932399  5.994867  2.335182         2  0.218114 -0.141788  0.758352  103.291470 -119.032122 -134.326754  2.085889e-08  1.427120 -0.004966 -0.856081  2.276640  0.238772 -0.137727  0.747434  110.711657 -105.953098 -131.910272  2.119419e-08  1.360674  0.001748 -0.763439  2.281525  1.932399   4.883354 -0.092642 -0.004885 -0.067601
6839        4       2  1.947361  0.650191  1.874998         2  0.234381  0.103608  0.922767  209.020546   39.311714  -55.849654  1.478817e-08  1.609100 -0.003680  0.185904  1.827592  0.246764  0.122684  0.918982  199.377613   54.710249  -55.521703  1.586496e-08  1.525080  0.001608  0.267813  1.833154  1.947361   5.509197 -0.081909 -0.005563 -0.052639
6840        4       2  1.965650  2.699099  2.430295         2 -0.160571  0.164735  0.698846  -47.193309  112.555051 -161.799797  2.329462e-08  1.367045 -0.006870  1.967821  2.495334 -0.200713  0.188457  0.656040  -54.387762  107.475380 -155.099632  2.519553e-08  1.283560  0.001824  2.039271  2.481272  1.965650   6.504141 -0.071450  0.014061 -0.034350
6841        4       2  2.102276  1.069059  2.834482         2  0.199788  0.084307  0.366233   59.996523  -13.553963 -136.707359  4.244751e-08  0.748159 -0.014158 -0.222183  2.718799  0.197566  0.106529  0.350258   68.489927   -2.305999 -159.405275  4.011914e-08  1.002180  0.002180 -0.033656  2.735577  2.102276 -25.346893 -0.188526 -0.016778  0.102276
6842        4       2  1.913328  6.082647  2.994356         2  0.090545 -0.056441  0.456872   30.023287  -33.253392 -180.425986  3.127929e-08  1.150371 -0.018932 -0.836401  2.898205  0.089348 -0.048346  0.462233   28.920673  -27.173787 -168.868060  3.277112e-08  1.001681  0.002180 -0.754266  2.910781  1.913328  14.843999 -0.082135 -0.012576 -0.086672
6843        4       2  1.839287  0.611269  1.707786         2  0.233640  0.096528  0.968397  216.968519   38.812204  -20.114517  1.388545e-08  1.630118 -0.003039  0.177012  1.661803  0.250763  0.113632  0.967520  199.428552   47.418370  -19.432228  1.582906e-08  1.411038  0.001702  0.233437  1.665311  1.839287  15.526124 -0.056425 -0.003508 -0.160713
6844        4       2  2.018142  5.877314  3.090622         2  0.053704 -0.036838  0.390173   19.879782  -19.665460 -171.398823  3.629076e-08  1.003952 -0.032717 -0.779979  2.979871  0.051008 -0.031284  0.376461   18.805164  -16.091512 -171.645282  3.685296e-08  1.001130  0.002181 -0.707792  2.998386  2.018142   0.281877 -0.072187 -0.018515  0.018142
6845        4       2  1.860352  0.879758  2.193441         2  0.216437  0.147339  0.814973  168.830760   55.630240 -115.153282  1.838052e-08  1.492876 -0.003933  0.318299  2.145625  0.220864  0.165163  0.808776  154.725953   65.042587 -109.247088  1.934104e-08  1.334803  0.001773  0.397945  2.147801  1.860352  11.842407 -0.079646 -0.002176 -0.139648
6846        4       2  2.016721  0.424496  2.823814         2  0.207040 -0.019573  0.444359   60.865543  -37.879660 -153.708519  3.658134e-08  0.957582 -0.011139 -0.556691  2.705182  0.217621 -0.006016  0.416377   64.116954  -30.701008 -158.162280  3.680391e-08  1.000936  0.002182 -0.446567  2.719185  2.016721  -4.331350 -0.110124 -0.014003  0.016721
6847        4       2  2.166947  6.099619  2.452439         2  0.226108 -0.121466  0.699341   95.472692  -98.971199 -146.482043  2.359489e-08  1.343508 -0.005520 -0.803389  2.387759  0.250230 -0.115562  0.681909  115.122432  -93.654081 -159.855666  2.234735e-08  1.583296  0.001564 -0.682929  2.393321  2.166947 -15.144824 -0.120460 -0.005562  0.166947
6848        4       2  2.043668  2.182947  2.879898         2  0.021150  0.144745  0.374465   37.616337   28.145460 -160.673890  3.835191e-08  0.932876 -0.015611  0.642364  2.857127  0.000504  0.149981  0.373834   28.857925   35.330121 -167.245166  3.787582e-08  1.000374  0.002182  0.885890  2.875309  2.043668  -6.747254 -0.243527 -0.018183  0.043668
